sku,instanceType,vcpu,memory,region,price
21,5,176.0,3892.0,32,70.928
21,5,176.0,3892.0,32,62.832
10,2,20.0,160.0,56,1.26
10,2,20.0,160.0,56,6512.0
10,2,20.0,160.0,56,12252.0
5,1,64.0,256.0,35,8.206
5,1,64.0,256.0,35,5.262
11,3,2.0,16.0,22,0.24
11,3,2.0,16.0,22,0.148
14,3,4.0,32.0,45,0.532
14,3,4.0,32.0,45,0.348
24,4,48.0,384.0,57,4.39488
24,4,48.0,384.0,57,22715.0
24,4,48.0,384.0,57,40424.0
6,1,8.0,32.0,31,0.872
6,1,8.0,32.0,31,0.504
4,0,4.0,16.0,28,0.221
4,0,4.0,16.0,28,1141.0
4,0,4.0,16.0,28,2147.0
2,1,32.0,128.0,7,3.184
2,1,32.0,128.0,7,1.712
12,2,32.0,256.0,10,2.278
12,2,32.0,256.0,10,11774.0
12,2,32.0,256.0,10,22151.0
7,1,96.0,384.0,11,10.867
7,1,96.0,384.0,11,6.451
16,2,8.0,64.0,54,0.645
16,2,8.0,64.0,54,3334.0
16,2,8.0,64.0,54,6273.0
7,1,96.0,384.0,13,9.024
7,1,96.0,384.0,13,4.608
16,2,8.0,64.0,14,0.504
16,2,8.0,64.0,14,2605.0
16,2,8.0,64.0,14,4901.0
8,3,104.0,672.0,32,11.991
8,3,104.0,672.0,32,7.207
4,1,4.0,16.0,5,0.49
4,1,4.0,16.0,5,0.306
26,5,64.0,512.0,41,10.561792
26,5,64.0,512.0,41,7.617792
7,1,96.0,384.0,31,10.464
7,1,96.0,384.0,31,6.048
12,3,32.0,256.0,6,5.653
12,3,32.0,256.0,6,4.181
2,1,32.0,128.0,33,3.184
2,1,32.0,128.0,33,1.712
1,0,2.0,8.0,39,0.165
1,0,2.0,8.0,39,853.0
1,0,2.0,8.0,39,1605.0
25,5,64.0,1397.0,33,30.52
25,5,64.0,1397.0,33,27.57
1,1,2.0,8.0,49,0.21
1,1,2.0,8.0,49,0.118
12,3,32.0,256.0,24,3.904
12,3,32.0,256.0,24,2.432
16,3,8.0,64.0,22,0.96
16,3,8.0,64.0,22,0.592
10,3,20.0,160.0,31,2.505
10,3,20.0,160.0,31,1.585
10,3,20.0,160.0,14,2.18
10,3,20.0,160.0,14,1.26
15,2,64.0,512.0,37,4.736
15,2,64.0,512.0,37,24063.0
15,2,64.0,512.0,37,46051.0
9,3,16.0,128.0,1,1.944
9,3,16.0,128.0,1,1.208
16,3,8.0,64.0,5,1.172
16,3,8.0,64.0,5,0.804
9,3,16.0,128.0,14,1.744
9,3,16.0,128.0,14,1.008
11,3,2.0,16.0,37,0.24
11,3,2.0,16.0,37,0.148
0,1,16.0,64.0,18,1.656
0,1,16.0,64.0,18,0.92
19,5,128.0,1024.0,40,19.95
19,5,128.0,1024.0,40,14.06
15,2,64.0,512.0,6,8.362
15,2,64.0,512.0,6,43216.0
15,2,64.0,512.0,6,81305.0
17,3,96.0,672.0,11,12.883
17,3,96.0,672.0,11,8.467
11,3,2.0,16.0,7,0.23
11,3,2.0,16.0,7,0.138
10,3,20.0,160.0,22,2.4
10,3,20.0,160.0,22,1.48
7,1,96.0,384.0,28,9.715
7,1,96.0,384.0,28,5.299
2,1,32.0,128.0,2,3.392
2,1,32.0,128.0,2,1.92
10,2,20.0,160.0,20,1.48
10,2,20.0,160.0,20,7649.0
10,2,20.0,160.0,20,14391.0
17,2,96.0,672.0,42,8.528
17,2,96.0,672.0,42,44074.0
17,2,96.0,672.0,42,82920.0
11,2,2.0,16.0,14,0.126
11,2,2.0,16.0,14,651.0
11,2,2.0,16.0,14,1225.0
4,0,4.0,16.0,42,0.271
4,0,4.0,16.0,42,1399.0
4,0,4.0,16.0,42,2632.0
9,3,16.0,128.0,27,1.952
9,3,16.0,128.0,27,1.216
17,3,96.0,672.0,6,16.958
17,3,96.0,672.0,6,12.542
9,2,16.0,128.0,7,1.104
9,2,16.0,128.0,7,5706.0
9,2,16.0,128.0,7,10735.0
10,3,20.0,160.0,39,3.104
10,3,20.0,160.0,39,2.184
19,5,128.0,1024.0,53,21.12
19,5,128.0,1024.0,53,15.23
1,1,2.0,8.0,37,0.21
1,1,2.0,8.0,37,0.118
10,2,20.0,160.0,27,1.52
10,2,20.0,160.0,27,7856.0
10,2,20.0,160.0,27,14780.0
0,0,16.0,64.0,17,1.196
0,0,16.0,64.0,17,6181.0
0,0,16.0,64.0,17,11629.0
10,3,20.0,160.0,11,2.684
10,3,20.0,160.0,11,1.764
16,3,8.0,64.0,21,0.96
16,3,8.0,64.0,21,0.592
10,3,20.0,160.0,25,2.22
10,3,20.0,160.0,25,1.3
15,2,64.0,512.0,46,5.35
15,2,64.0,512.0,46,27653.0
15,2,64.0,512.0,46,52025.0
8,2,104.0,672.0,32,7.207
8,2,104.0,672.0,32,37250.0
8,2,104.0,672.0,32,70080.0
10,2,20.0,160.0,30,1.386
10,2,20.0,160.0,30,7163.0
10,2,20.0,160.0,30,13477.0
9,2,16.0,128.0,32,1.008
9,2,16.0,128.0,32,5210.0
9,2,16.0,128.0,32,9801.0
13,3,48.0,384.0,33,5.592
13,3,48.0,384.0,33,3.384
9,2,16.0,128.0,4,1.216
9,2,16.0,128.0,4,6285.0
9,2,16.0,128.0,4,11824.0
8,2,104.0,672.0,17,11.303
8,2,104.0,672.0,17,58417.0
8,2,104.0,672.0,17,109903.0
0,1,16.0,64.0,10,1.604
0,1,16.0,64.0,10,0.868
3,0,48.0,192.0,57,2.304
3,0,48.0,192.0,57,11908.0
3,0,48.0,192.0,57,23009.0
3,1,48.0,192.0,16,5.702
3,1,48.0,192.0,16,3.494
15,2,64.0,512.0,24,4.864
15,2,64.0,512.0,24,25139.0
15,2,64.0,512.0,24,47296.0
4,0,4.0,16.0,0,0.24
4,0,4.0,16.0,0,1240.0
4,0,4.0,16.0,0,2334.0
9,3,16.0,128.0,9,1.776
9,3,16.0,128.0,9,1.04
13,3,48.0,384.0,23,5.856
13,3,48.0,384.0,23,3.648
3,0,48.0,192.0,40,2.765
3,0,48.0,192.0,40,14290.0
3,0,48.0,192.0,40,26884.0
7,0,96.0,384.0,47,7.885
7,0,96.0,384.0,47,40754.0
7,0,96.0,384.0,47,76672.0
13,2,48.0,384.0,26,3.12
11,2,2.0,16.0,10,0.142
11,2,2.0,16.0,10,736.0
11,2,2.0,16.0,10,1384.0
10,3,20.0,160.0,2,2.43
10,3,20.0,160.0,2,1.51
7,0,96.0,384.0,4,5.52
7,0,96.0,384.0,4,28530.0
7,0,96.0,384.0,4,53674.0
16,3,8.0,64.0,15,0.96
16,3,8.0,64.0,15,0.592
16,3,8.0,64.0,16,1.138
16,3,8.0,64.0,16,0.77
4,0,4.0,16.0,29,0.216
4,0,4.0,16.0,29,1079.0
4,0,4.0,16.0,29,2100.0
11,3,2.0,16.0,25,0.222
11,3,2.0,16.0,25,0.13
2,1,32.0,128.0,50,3.248
2,1,32.0,128.0,50,1.776
22,4,176.0,1536.0,32,16.11456
22,4,176.0,1536.0,32,83286.0
22,4,176.0,1536.0,32,148222.0
28,4,96.0,768.0,33,10.54
28,4,96.0,768.0,33,54494.0
28,4,96.0,768.0,33,96981.0
15,2,64.0,512.0,49,4.963
15,2,64.0,512.0,49,25652.0
15,2,64.0,512.0,49,48260.0
18,5,128.0,2794.0,33,61.04
18,5,128.0,2794.0,33,55.15
2,0,32.0,128.0,9,1.616
2,0,32.0,128.0,9,8352.0
2,0,32.0,128.0,9,15713.0
8,2,104.0,672.0,49,8.872
8,2,104.0,672.0,49,45853.0
8,2,104.0,672.0,49,86265.0
4,0,4.0,16.0,6,0.398
4,0,4.0,16.0,6,2056.0
4,0,4.0,16.0,6,3868.0
9,2,16.0,128.0,54,1.29
9,2,16.0,128.0,54,6668.0
9,2,16.0,128.0,54,12546.0
4,1,4.0,16.0,36,0.414
4,1,4.0,16.0,36,0.23
13,2,48.0,384.0,8,3.312
13,2,48.0,384.0,8,17118.0
13,2,48.0,384.0,8,32205.0
11,3,2.0,16.0,8,0.23
11,3,2.0,16.0,8,0.138
11,3,2.0,16.0,26,0.222
11,3,2.0,16.0,26,0.13
5,0,64.0,256.0,36,3.68
5,0,64.0,256.0,36,19020.0
5,0,64.0,256.0,36,35783.0
11,2,2.0,16.0,56,0.126
11,2,2.0,16.0,56,651.0
11,2,2.0,16.0,56,1225.0
11,3,2.0,16.0,12,0.259
11,3,2.0,16.0,12,0.167
8,3,104.0,672.0,40,13.433
8,3,104.0,672.0,40,8.649
10,2,20.0,160.0,51,1.525
10,2,20.0,160.0,51,7880.0
10,2,20.0,160.0,51,14825.0
12,2,32.0,256.0,26,2.08
16,3,8.0,64.0,49,0.988
16,3,8.0,64.0,49,0.62
8,2,104.0,672.0,47,12.418
8,2,104.0,672.0,47,64181.0
8,2,104.0,672.0,47,120748.0
14,2,4.0,32.0,26,0.26
4,0,4.0,16.0,56,0.192
4,0,4.0,16.0,56,992.0
4,0,4.0,16.0,56,1867.0
15,3,64.0,512.0,55,7.424
15,3,64.0,512.0,55,4.48
9,2,16.0,128.0,24,1.216
9,2,16.0,128.0,24,6285.0
9,2,16.0,128.0,24,11824.0
26,4,64.0,512.0,57,5.85984
26,4,64.0,512.0,57,30286.0
26,4,64.0,512.0,57,53899.0
14,2,4.0,32.0,18,0.304
14,2,4.0,32.0,18,1571.0
14,2,4.0,32.0,18,2956.0
10,3,20.0,160.0,5,2.93
10,3,20.0,160.0,5,2.01
11,2,2.0,16.0,49,0.155
11,2,2.0,16.0,49,802.0
11,2,2.0,16.0,49,1508.0
6,1,8.0,32.0,47,1.033
6,1,8.0,32.0,47,0.329
16,3,8.0,64.0,34,1.037
16,3,8.0,64.0,34,0.669
0,1,16.0,64.0,7,1.592
0,1,16.0,64.0,7,0.856
16,2,8.0,64.0,8,0.552
16,2,8.0,64.0,8,2853.0
16,2,8.0,64.0,8,5367.0
1,1,2.0,8.0,53,0.207
1,1,2.0,8.0,53,0.115
2,0,32.0,128.0,20,1.792
2,0,32.0,128.0,20,9262.0
2,0,32.0,128.0,20,17425.0
17,2,96.0,672.0,26,6.24
17,2,96.0,672.0,12,8.016
17,2,96.0,672.0,12,41430.0
17,2,96.0,672.0,12,77944.0
11,2,2.0,16.0,29,0.137
11,2,2.0,16.0,29,705.0
11,2,2.0,16.0,29,1330.0
0,1,16.0,64.0,15,1.632
0,1,16.0,64.0,15,0.896
9,2,16.0,128.0,48,1.613
9,2,16.0,128.0,48,8337.0
9,2,16.0,128.0,48,15685.0
14,2,4.0,32.0,11,0.353
14,2,4.0,32.0,11,1817.0
14,2,4.0,32.0,11,3430.0
15,2,64.0,512.0,2,4.832
15,2,64.0,512.0,2,24974.0
15,2,64.0,512.0,2,46984.0
6,0,8.0,32.0,36,0.46
6,0,8.0,32.0,36,2377.0
6,0,8.0,32.0,36,4473.0
12,2,32.0,256.0,48,3.226
12,2,32.0,256.0,48,16674.0
12,2,32.0,256.0,48,31369.0
0,1,16.0,64.0,32,1.504
0,1,16.0,64.0,32,0.768
8,3,104.0,672.0,14,11.991
8,3,104.0,672.0,14,7.207
2,1,32.0,128.0,26,3.088
2,1,32.0,128.0,26,1.616
26,4,64.0,512.0,10,6.621833
26,4,64.0,512.0,10,34224.0
26,4,64.0,512.0,10,60908.0
12,3,32.0,256.0,1,3.888
12,3,32.0,256.0,1,2.416
13,3,48.0,384.0,51,5.867
13,3,48.0,384.0,51,3.659
17,2,96.0,672.0,57,6.048
17,2,96.0,672.0,57,31258.0
17,2,96.0,672.0,57,60398.0
7,0,96.0,384.0,34,6.072
7,0,96.0,384.0,34,31383.0
7,0,96.0,384.0,34,59042.0
11,2,2.0,16.0,20,0.148
11,2,2.0,16.0,20,765.0
11,2,2.0,16.0,20,1439.0
13,3,48.0,384.0,56,5.232
13,3,48.0,384.0,56,3.024
11,3,2.0,16.0,6,0.353
11,3,2.0,16.0,6,0.261
12,2,32.0,256.0,38,2.688
12,2,32.0,256.0,38,13893.0
12,2,32.0,256.0,38,26137.0
3,0,48.0,192.0,26,2.424
3,1,48.0,192.0,7,4.776
3,1,48.0,192.0,7,2.568
11,2,2.0,16.0,40,0.151
11,2,2.0,16.0,40,781.0
11,2,2.0,16.0,40,1470.0
13,2,48.0,384.0,51,3.659
13,2,48.0,384.0,51,18911.0
13,2,48.0,384.0,51,35579.0
0,0,16.0,64.0,9,0.808
0,0,16.0,64.0,9,4176.0
0,0,16.0,64.0,9,7857.0
24,5,48.0,384.0,57,6.60288
24,5,48.0,384.0,57,4.39488
8,2,104.0,672.0,19,7.825
8,2,104.0,672.0,19,40305.0
8,2,104.0,672.0,19,76087.0
7,1,96.0,384.0,27,10.08
7,1,96.0,384.0,27,5.664
0,1,16.0,64.0,33,1.592
0,1,16.0,64.0,33,0.856
5,1,64.0,256.0,25,6.176
5,1,64.0,256.0,25,3.232
0,0,16.0,64.0,22,0.896
0,0,16.0,64.0,22,4631.0
0,0,16.0,64.0,22,8712.0
2,0,32.0,128.0,7,1.712
2,0,32.0,128.0,7,8848.0
2,0,32.0,128.0,7,16647.0
16,2,8.0,64.0,52,0.605
16,2,8.0,64.0,52,3126.0
16,2,8.0,64.0,52,5881.0
10,2,20.0,160.0,29,1.368
10,2,20.0,160.0,29,7046.0
10,2,20.0,160.0,29,13302.0
17,3,96.0,672.0,29,10.982
17,3,96.0,672.0,29,6.566
8,2,104.0,672.0,5,11.497
8,2,104.0,672.0,5,59422.0
8,2,104.0,672.0,5,111794.0
17,3,96.0,672.0,9,10.656
17,3,96.0,672.0,9,6.24
11,2,2.0,16.0,31,0.159
11,2,2.0,16.0,31,819.0
11,2,2.0,16.0,31,1567.0
26,4,64.0,512.0,13,5.86
26,4,64.0,512.0,13,30276.0
26,4,64.0,512.0,13,53881.0
10,2,20.0,160.0,54,1.613
10,2,20.0,160.0,54,8336.0
10,2,20.0,160.0,54,15682.0
6,1,8.0,32.0,23,0.864
6,1,8.0,32.0,23,0.496
7,0,96.0,384.0,26,4.848
0,1,16.0,64.0,27,1.68
0,1,16.0,64.0,27,0.944
16,3,8.0,64.0,9,0.888
16,3,8.0,64.0,9,0.52
8,3,104.0,672.0,45,14.748
8,3,104.0,672.0,45,9.964
5,1,64.0,256.0,11,7.245
5,1,64.0,256.0,11,4.301
15,2,64.0,512.0,11,5.645
15,2,64.0,512.0,11,29076.0
15,2,64.0,512.0,11,54888.0
15,2,64.0,512.0,45,5.574
15,2,64.0,512.0,45,28811.0
15,2,64.0,512.0,45,54203.0
14,3,4.0,32.0,6,0.707
14,3,4.0,32.0,6,0.523
12,2,32.0,256.0,52,2.419
12,2,32.0,256.0,52,12503.0
12,2,32.0,256.0,52,23523.0
17,2,96.0,672.0,2,7.248
17,2,96.0,672.0,2,37461.0
17,2,96.0,672.0,2,70477.0
25,5,64.0,1397.0,10,28.910612
25,5,64.0,1397.0,10,25.966612
17,2,96.0,672.0,6,12.542
17,2,96.0,672.0,6,64824.0
17,2,96.0,672.0,6,121957.0
11,2,2.0,16.0,2,0.151
11,2,2.0,16.0,2,780.0
11,2,2.0,16.0,2,1468.0
5,0,64.0,256.0,26,3.232
1,0,2.0,8.0,20,0.112
1,0,2.0,8.0,20,579.0
1,0,2.0,8.0,20,1089.0
17,3,96.0,672.0,37,11.52
17,3,96.0,672.0,37,7.104
5,1,64.0,256.0,21,6.528
5,1,64.0,256.0,21,3.584
8,3,104.0,672.0,10,12.928
8,3,104.0,672.0,10,8.144
14,3,4.0,32.0,10,0.469
14,3,4.0,32.0,10,0.285
10,2,20.0,160.0,31,1.585
10,2,20.0,160.0,31,8194.0
10,2,20.0,160.0,31,15667.0
2,0,32.0,128.0,35,2.631
2,0,32.0,128.0,35,13599.0
2,0,32.0,128.0,35,25585.0
2,1,32.0,128.0,21,3.264
2,1,32.0,128.0,21,1.792
7,1,96.0,384.0,21,9.792
7,1,96.0,384.0,21,5.376
5,0,64.0,256.0,5,4.896
5,0,64.0,256.0,5,25304.0
5,0,64.0,256.0,5,47607.0
3,0,48.0,192.0,32,2.304
3,0,48.0,192.0,32,11908.0
3,0,48.0,192.0,32,22403.0
10,3,20.0,160.0,42,2.697
10,3,20.0,160.0,42,1.777
1,0,2.0,8.0,27,0.118
1,0,2.0,8.0,27,610.0
1,0,2.0,8.0,27,1147.0
14,3,4.0,32.0,47,0.631
14,3,4.0,32.0,47,0.221
0,1,16.0,64.0,28,1.619
0,1,16.0,64.0,28,0.883
13,2,48.0,384.0,19,3.283
13,2,48.0,384.0,19,16911.0
13,2,48.0,384.0,19,31925.0
3,1,48.0,192.0,20,4.896
3,1,48.0,192.0,20,2.688
3,1,48.0,192.0,39,6.17
3,1,48.0,192.0,39,3.962
21,5,176.0,3892.0,40,83.49
21,5,176.0,3892.0,40,75.4
6,1,8.0,32.0,46,0.874
6,1,8.0,32.0,46,0.253
3,0,48.0,192.0,46,3.036
3,0,48.0,192.0,46,15691.0
3,0,48.0,192.0,46,29521.0
17,3,96.0,672.0,38,12.48
17,3,96.0,672.0,38,8.064
2,0,32.0,128.0,49,1.883
2,0,32.0,128.0,49,9733.0
2,0,32.0,128.0,49,18311.0
4,1,4.0,16.0,54,0.43
4,1,4.0,16.0,54,0.246
27,4,96.0,1946.0,14,34.47
27,4,96.0,1946.0,14,178144.0
27,4,96.0,1946.0,14,317035.0
7,1,96.0,384.0,33,9.552
7,1,96.0,384.0,33,5.136
9,2,16.0,128.0,30,1.109
9,2,16.0,128.0,30,5731.0
9,2,16.0,128.0,30,10782.0
23,4,32.0,256.0,14,2.93
23,4,32.0,256.0,14,15135.0
23,4,32.0,256.0,14,26936.0
15,3,64.0,512.0,6,11.306
15,3,64.0,512.0,6,8.362
15,2,64.0,512.0,29,4.378
15,2,64.0,512.0,29,22548.0
15,2,64.0,512.0,29,42566.0
1,1,2.0,8.0,3,0.217
1,1,2.0,8.0,3,0.125
8,3,104.0,672.0,35,17.217
8,3,104.0,672.0,35,12.433
7,1,96.0,384.0,45,10.781
7,1,96.0,384.0,45,6.365
15,3,64.0,512.0,47,10.095
15,3,64.0,512.0,47,3.539
9,3,16.0,128.0,38,2.08
9,3,16.0,128.0,38,1.344
1,0,2.0,8.0,44,0.102
1,0,2.0,8.0,44,527.0
1,0,2.0,8.0,44,992.0
13,3,48.0,384.0,52,5.837
13,3,48.0,384.0,52,3.629
11,3,2.0,16.0,46,0.259
11,3,2.0,16.0,46,0.0836
10,3,20.0,160.0,46,2.592
10,3,20.0,160.0,46,0.836
8,2,104.0,672.0,42,10.162
8,2,104.0,672.0,42,52522.0
8,2,104.0,672.0,42,98813.0
4,0,4.0,16.0,31,0.252
4,0,4.0,16.0,31,1302.0
4,0,4.0,16.0,31,2490.0
0,1,16.0,64.0,48,1.96
0,1,16.0,64.0,48,1.224
7,1,96.0,384.0,57,9.024
7,1,96.0,384.0,57,4.608
17,3,96.0,672.0,55,11.136
17,3,96.0,672.0,55,6.72
12,3,32.0,256.0,47,5.047
12,3,32.0,256.0,47,1.769
0,1,16.0,64.0,55,1.632
0,1,16.0,64.0,55,0.896
12,3,32.0,256.0,10,3.75
12,3,32.0,256.0,10,2.278
10,2,20.0,160.0,41,1.52
10,2,20.0,160.0,41,7723.0
10,2,20.0,160.0,41,14780.0
15,2,64.0,512.0,5,6.432
15,2,64.0,512.0,5,33243.0
15,2,64.0,512.0,5,62542.0
9,3,16.0,128.0,54,2.026
9,3,16.0,128.0,54,1.29
21,4,176.0,3892.0,13,62.83
21,4,176.0,3892.0,13,324741.0
21,4,176.0,3892.0,13,577929.0
16,3,8.0,64.0,1,0.972
16,3,8.0,64.0,1,0.604
2,0,32.0,128.0,54,1.966
2,0,32.0,128.0,54,10161.0
2,0,32.0,128.0,54,19117.0
22,5,176.0,1536.0,56,24.2
22,5,176.0,1536.0,56,16.11
12,2,32.0,256.0,31,2.537
12,2,32.0,256.0,31,13111.0
12,2,32.0,256.0,31,25067.0
20,5,16.0,128.0,40,2.49
20,5,16.0,128.0,40,1.76
28,4,96.0,768.0,57,8.78976
28,4,96.0,768.0,57,45429.0
28,4,96.0,768.0,57,80848.0
6,0,8.0,32.0,52,0.461
6,0,8.0,32.0,52,2382.0
6,0,8.0,32.0,52,4481.0
11,3,2.0,16.0,11,0.268
11,3,2.0,16.0,11,0.176
12,2,32.0,256.0,34,2.675
12,2,32.0,256.0,34,13827.0
12,2,32.0,256.0,34,26013.0
2,1,32.0,128.0,9,3.088
2,1,32.0,128.0,9,1.616
14,3,4.0,32.0,40,0.486
14,3,4.0,32.0,40,0.302
16,2,8.0,64.0,21,0.592
16,2,8.0,64.0,21,3060.0
16,2,8.0,64.0,21,5756.0
16,2,8.0,64.0,13,0.504
16,2,8.0,64.0,13,2605.0
16,2,8.0,64.0,13,4901.0
10,3,20.0,160.0,45,2.662
10,3,20.0,160.0,45,1.742
5,0,64.0,256.0,49,3.766
5,0,64.0,256.0,49,19466.0
5,0,64.0,256.0,49,36623.0
2,1,32.0,128.0,10,3.208
2,1,32.0,128.0,10,1.736
14,3,4.0,32.0,22,0.48
14,3,4.0,32.0,22,0.296
9,3,16.0,128.0,34,2.074
9,3,16.0,128.0,34,1.338
3,1,48.0,192.0,51,4.996
3,1,48.0,192.0,51,2.788
12,3,32.0,256.0,32,3.488
12,3,32.0,256.0,32,2.016
17,3,96.0,672.0,19,10.982
17,3,96.0,672.0,19,6.566
16,3,8.0,64.0,46,1.037
16,3,8.0,64.0,46,0.334
14,2,4.0,32.0,19,0.274
14,2,4.0,32.0,19,1409.0
14,2,4.0,32.0,19,2660.0
3,0,48.0,192.0,5,3.672
3,0,48.0,192.0,5,18978.0
3,0,48.0,192.0,5,35705.0
0,1,16.0,64.0,43,1.592
0,1,16.0,64.0,43,0.856
15,2,64.0,512.0,32,4.032
15,2,64.0,512.0,32,20839.0
15,2,64.0,512.0,32,39206.0
1,1,2.0,8.0,52,0.207
1,1,2.0,8.0,52,0.115
11,3,2.0,16.0,45,0.266
11,3,2.0,16.0,45,0.174
6,1,8.0,32.0,36,0.828
6,1,8.0,32.0,36,0.46
6,1,8.0,32.0,11,0.906
6,1,8.0,32.0,11,0.538
9,3,16.0,128.0,28,1.895
9,3,16.0,128.0,28,1.159
9,3,16.0,128.0,36,1.952
9,3,16.0,128.0,36,1.216
3,1,48.0,192.0,34,5.244
3,1,48.0,192.0,34,3.036
13,3,48.0,384.0,15,5.76
13,3,48.0,384.0,15,3.552
9,2,16.0,128.0,1,1.208
9,2,16.0,128.0,1,6243.0
9,2,16.0,128.0,1,11746.0
12,2,32.0,256.0,55,2.24
12,2,32.0,256.0,55,11577.0
12,2,32.0,256.0,55,21781.0
24,5,48.0,384.0,53,7.92
24,5,48.0,384.0,53,5.71
1,0,2.0,8.0,0,0.12
1,0,2.0,8.0,0,620.0
1,0,2.0,8.0,0,1167.0
25,5,64.0,1397.0,14,25.92
25,5,64.0,1397.0,14,22.98
3,0,48.0,192.0,16,3.494
3,0,48.0,192.0,16,18060.0
3,0,48.0,192.0,16,33978.0
6,0,8.0,32.0,28,0.442
6,0,8.0,32.0,28,2282.0
6,0,8.0,32.0,28,4294.0
15,2,64.0,512.0,53,4.864
15,2,64.0,512.0,53,24713.0
15,2,64.0,512.0,53,47296.0
7,0,96.0,384.0,36,5.52
7,0,96.0,384.0,36,28530.0
7,0,96.0,384.0,36,53674.0
2,1,32.0,128.0,51,3.331
2,1,32.0,128.0,51,1.859
9,2,16.0,128.0,21,1.184
9,2,16.0,128.0,21,6119.0
9,2,16.0,128.0,21,11513.0
16,2,8.0,64.0,46,0.669
16,2,8.0,64.0,46,3457.0
16,2,8.0,64.0,46,6503.0
5,1,64.0,256.0,0,6.784
5,1,64.0,256.0,0,3.84
14,2,4.0,32.0,27,0.304
14,2,4.0,32.0,27,1571.0
14,2,4.0,32.0,27,2956.0
26,4,64.0,512.0,41,7.617792
26,4,64.0,512.0,41,39372.0
26,4,64.0,512.0,41,70068.0
18,5,128.0,2794.0,14,51.85
18,5,128.0,2794.0,14,45.96
5,0,64.0,256.0,35,5.262
5,0,64.0,256.0,35,27198.0
5,0,64.0,256.0,35,51169.0
13,3,48.0,384.0,8,5.52
13,3,48.0,384.0,8,3.312
6,0,8.0,32.0,25,0.404
2,0,32.0,128.0,36,1.84
2,0,32.0,128.0,36,9510.0
2,0,32.0,128.0,36,17891.0
5,0,64.0,256.0,4,3.68
5,0,64.0,256.0,4,19020.0
5,0,64.0,256.0,4,35783.0
26,5,64.0,512.0,44,11.148001
26,5,64.0,512.0,44,8.204001
13,3,48.0,384.0,1,5.832
13,3,48.0,384.0,1,3.624
15,3,64.0,512.0,40,7.782
15,3,64.0,512.0,40,4.838
6,0,8.0,32.0,46,0.506
6,0,8.0,32.0,46,2615.0
6,0,8.0,32.0,46,4920.0
24,4,48.0,384.0,44,6.153001
24,4,48.0,384.0,44,31801.0
24,4,48.0,384.0,44,56595.0
0,1,16.0,64.0,52,1.658
0,1,16.0,64.0,52,0.922
6,0,8.0,32.0,49,0.471
6,0,8.0,32.0,49,2433.0
6,0,8.0,32.0,49,4578.0
15,3,64.0,512.0,2,7.776
15,3,64.0,512.0,2,4.832
1,1,2.0,8.0,31,0.218
1,1,2.0,8.0,31,0.126
11,2,2.0,16.0,36,0.152
11,2,2.0,16.0,36,786.0
11,2,2.0,16.0,36,1478.0
13,3,48.0,384.0,46,6.221
13,3,48.0,384.0,46,2.006
5,0,64.0,256.0,55,3.584
5,0,64.0,256.0,55,18524.0
5,0,64.0,256.0,55,34849.0
6,1,8.0,32.0,2,0.848
6,1,8.0,32.0,2,0.48
17,3,96.0,672.0,26,10.656
17,3,96.0,672.0,26,6.24
7,0,96.0,384.0,11,6.451
7,0,96.0,384.0,11,32212.0
7,0,96.0,384.0,11,62729.0
0,1,16.0,64.0,50,1.624
0,1,16.0,64.0,50,0.888
5,1,64.0,256.0,18,6.624
5,1,64.0,256.0,18,3.68
0,0,16.0,64.0,7,0.856
0,0,16.0,64.0,7,4424.0
0,0,16.0,64.0,7,8323.0
8,2,104.0,672.0,27,8.694
8,2,104.0,672.0,27,44936.0
8,2,104.0,672.0,27,84541.0
21,5,176.0,3892.0,14,70.93
21,5,176.0,3892.0,14,62.83
6,1,8.0,32.0,8,0.796
6,1,8.0,32.0,8,0.428
16,3,8.0,64.0,53,0.976
16,3,8.0,64.0,53,0.608
27,4,96.0,1946.0,41,44.808192
27,4,96.0,1946.0,41,231587.0
27,4,96.0,1946.0,41,412146.0
6,0,8.0,32.0,26,0.404
3,0,48.0,192.0,49,2.825
3,0,48.0,192.0,49,14600.0
3,0,48.0,192.0,49,27467.0
28,4,96.0,768.0,41,11.426688
28,4,96.0,768.0,41,59058.0
28,4,96.0,768.0,41,105103.0
2,1,32.0,128.0,11,3.622
2,1,32.0,128.0,11,2.15
7,0,96.0,384.0,55,5.376
7,0,96.0,384.0,55,27785.0
7,0,96.0,384.0,55,52274.0
3,0,48.0,192.0,36,2.76
3,0,48.0,192.0,36,14265.0
3,0,48.0,192.0,36,26837.0
18,5,128.0,2794.0,53,65.63
18,5,128.0,2794.0,53,59.74
1,0,2.0,8.0,19,0.108
1,0,2.0,8.0,19,539.0
1,0,2.0,8.0,19,1050.0
4,1,4.0,16.0,34,0.437
4,1,4.0,16.0,34,0.253
16,2,8.0,64.0,2,0.604
16,2,8.0,64.0,2,3122.0
16,2,8.0,64.0,2,5873.0
6,0,8.0,32.0,33,0.428
6,0,8.0,32.0,33,2137.0
6,0,8.0,32.0,33,4162.0
4,1,4.0,16.0,40,0.414
4,1,4.0,16.0,40,0.23
3,0,48.0,192.0,20,2.688
3,0,48.0,192.0,20,13893.0
3,0,48.0,192.0,20,26137.0
13,3,48.0,384.0,6,8.479
13,3,48.0,384.0,6,6.271
25,5,64.0,1397.0,44,35.114867
